usdot_num,fmsca_ai_profile,user_created,date_created,user_updated,date_updated,company_name,mc_num,registered_address,mailing_address,phone_number,fax_number,safety_review_date,num_of_trucks,num_of_tractors,num_of_trailers,hhg_authorization,total_complaints_2021,total_complaints_2022,total_complaints_2023
3375079,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30399123&id2=32252305&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:25:53.871Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:20.872Z,A PLUS MOVING GROUP CALIFORNIA HUB,1082597,"539 W COMMERCE ST SUITE 4686
DALLAS, TX 75208","1801 NORTH MAIN STREET
LOS ANGELES, CA 90031",,,,1,0,0,false,0,0,0
3405773,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30401303&id2=32287163&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:02.936Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:29.669Z,ARMSTRONG RELOCATION SERVICES LLC,1097057,"12914 SW 133 COURT
MIAMI, FL 33186",Same as above,(754)333-7771,(954) 782-9723,,52,0,0,,4,3,0
3391195,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30408463&id2=32301229&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:17.739Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:43.519Z,TEXAS PRO MOVERS LIMITED LIABILITY COMPANY,1089913,"5881 PRESTON VIEW BLVD APT 263
DALLAS, TX 75240","5881 PRESTON VIEW BLVD APT 263
DALLAS, TX 75240-4714",(888)977-1557,(888) 977-1557,,2,0,0,true,0,0,0
3226949,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30421859&id2=32400179&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:02.705Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:28.567Z,PRECISE PACK MOVING LLC,1010965,"19348 E COUNTRY CLUB DR
MIAMI, FL 33180","19348 E COUNTRY CLUB DR
MIAMI, FL 33180-4817",(305)710-7343,,,0,0,0,false,0,0,0
2924244,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30429996&id2=32751778&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:17.185Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:43.386Z,D EXPRESS INC,986458,"354 NE 191ST STREET
MIAMI, FL 33179",Same as above,(786)818-9909,,,0,2,2,true,0,0,1
2918300,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30432511&id2=32758250&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:13.347Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:39.652Z,CITY MOVERS LLC.,983689,"100 S BISCAYNE BLVD # 3107
MIAMI, FL 33131","4400 N FEDERAL HWY SUIT 53
BOCA RATON, FL 33431",(786)202-9256,(305) 514-0596,,2,0,0,true,0,1,0
2917597,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30433107&id2=32758443&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:07.796Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:34.333Z,"BLUE OX LOGISTICS, LLC",983333,"5100 BELT LINE RD STE 310
DALLAS, TX 75254",Same as above,(469)713-1150,(972) 767-4545,,0,0,0,false,0,0,0
2438489,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30444303&id2=33188655&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:28.954Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:54.656Z,XPRESS RELOCATIONS LLC,1037689,"6158 NW 74TH AVE
MIAMI, FL 33166",Same as above,(305)705-6833,(888) 692-4047,2023-02-28,0,3,3,true,0,0,0
2306258,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30444932&id2=33320612&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:35.406Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:00.981Z,HYPER MOVERS MAX LLC,1037298,"6741 SOUTH WEST 15 STREET
MIAMI, FL 33144","2530 SOUTH EAST 15 COURT
HOMESTEAD, FL 33035",(786)351-4806,,,1,0,0,false,0,0,0
3280828,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30444988&id2=32330186&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:10.971Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:36.979Z,SEATTLE PIANO MOVING AND STORAGE LLC,1037258,"6742 10TH AVE NW
SEATTLE, WA 98117",Same as above,(206)556-5712,,,1,0,0,false,0,0,0
3276885,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30446316&id2=32333347&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:59.384Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:25.226Z,OSMAN DELIVERY SERVICE LLC,1035418,"3026 VERDE VISTA TRL
DALLAS, TX 75236",Same as above,(469)600-2175,,,2,0,0,false,0,0,0
3293717,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30455214&id2=32316515&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:13.618Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:39.596Z,SOLO MOVEMENT,1043416,"930 E 8TH ST
DALLAS, TX 75203","3506 HOLMES ST
DALLAS, TX 75215",(972)603-5585,,,1,0,0,false,0,0,0
3292164,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30455676&id2=32334450&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:53.003Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:17.943Z,MOVE NOW INCORPORATED,1042698,"9764 SW 148TH CT
MIAMI, FL 33196","9764 SW 148TH CT
MIAMI, FL 33196-1616",(786)343-3502,(786) 814-8543,,3,0,0,false,0,0,0
3252722,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30458248&id2=32440196&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:13.227Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:39.544Z,CIAO MOVING & STORAGE LLC,1023998,"35 NE 179TH ST.
MIAMI, FL 33162",Same as above,(305)531-4222,(305) 424-8533,,1,0,0,true,0,0,0
3246257,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30461300&id2=32429767&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:03.983Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:30.658Z,AUTHORIZE MOVERS INC,1020674,"20340 NE 15TH CT
MIAMI, FL 33179","20340 NE 15TH CT
MIAMI, FL 33179-2716",(954)398-4280,,,1,0,0,false,0,0,0
3268570,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30466901&id2=32407980&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:44.171Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:09.516Z,LAZ TRANSPORTATION CORP,1031459,"15684 SW 85 LN APT 103
MIAMI, FL 33193",Same as above,(305)810-9932,,,0,1,0,false,0,0,0
2821065,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30475484&id2=32789951&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:25:54.818Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:21.778Z,A1A MOVERS LLC,940714,"19597 10TH AVE
BUILDING 6 BAY K
MIAMI, FL 33179","19597 BUILDING 6 BAY K
MIAMI, FL 33179",(877)212-6682,(908) 718-5555,,2,0,0,true,12,12,0
2819363,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30484141&id2=32791381&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:05.451Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:31.293Z,RAHAMA TRANSPORTATION,948443,"9000 RENTON AVE SOUTH #102
SEATTLE, WA 98118","9000 RENTON AVE S #1
SEATTLE, WA 98118",(206)235-4353,,,2,0,0,false,0,0,0
2795533,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30490733&id2=32896635&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:18.488Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:44.263Z,THE RELOCATION SOLUTION,925211,"5565 RED BIRD CENTER DRIVE STE 120
DALLAS, TX 75237",Same as above,(732)387-7510,,,0,0,0,false,0,0,0
2778841,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30491459&id2=32848047&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:02.802Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:28.661Z,PREFERRED MOVING & STORAGE INC,924981,"706 NE 191 ST TERRACE
MIAMI, FL 33179",Same as above,(305)305-3712,,,3,0,0,true,0,0,0
2547785,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30512130&id2=33144383&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:14.351Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:40.587Z,COLLEGE HUNKS HAULING JUNK,969332,"1625 W MOCKINGBIRD LANE SUITE 315
DALLAS, TX 75235",Same as above,(214)727-9343,,,2,0,0,false,0,0,0
2886867,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30513053&id2=32723621&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:54.062Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:20.123Z,MOVING SERVICES,969195,"12985 SW 130TH CT SUITE 213
MIAMI, FL 33186",Same as above,(855)254-0416,,,0,0,0,,14,4,3
2913894,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30515713&id2=32712720&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:25.460Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:50.963Z,VAUGHN VALENTINI,982135,"1222 COMMERCE ST APT 1801
DALLAS, TX 75202","1222 COMMERCE ST APT 1801
DALLAS, TX 75202-4360",(682)238-7057,(866) 678-4107,,1,0,0,false,0,0,0
2901120,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30521939&id2=32709366&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:08.992Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:34.847Z,"ROUVROY LOGISTICS, LLC",975909,"11029 HARRY HINES BLVD SUITE C115
DALLAS, TX 75229","2633 MCKINNEY AVE SUITE 130-363
DALLAS, TX 75204",(214)960-9595,(817) 977-9641,,0,0,0,false,0,0,0
2855891,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30525712&id2=32820645&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:03.860Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:29.911Z,PROMOVERS INC,956262,"475 BRICKELL AVE
MIAMI, FL 33131","609 NE 14 AVE UNIT 102
HALLANDALE, FL 33009",(305)707-7007,(305) 514-0596,,4,0,0,true,0,0,0
2872068,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30534899&id2=32804210&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:32.059Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:57.836Z,H & H VAN LINE INC,963205,"937 NW 25TH AVE
MIAMI, FL 33125","937 NW 25TH AVE
MIAMI, FL 33125-3130",(305)778-4413,,,0,1,1,true,0,0,0
1374192,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30542926&id2=30124422&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:07.242Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:33.824Z,BJ&AS LOGISTICS LLC,873016,"16415 SW 95TH AVE
MIAMI, FL 33157",Same as above,(786)991-3125,,,0,1,1,true,0,0,0
2511979,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30545171&id2=33098269&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:51.247Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:16.486Z,MIRACLE WORK MOVING COMPANY LLC,871269,"3723 SOFTCLOUD DR
DALLAS, TX 75241",Same as above,(214)537-5816,,,1,0,1,false,0,0,0
2533168,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30546741&id2=33159494&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:21.816Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:47.444Z,TRUE NORTH RELOCATION LLC,869699,"1615 SW CAMBRIDGE ST
SEATTLE, WA 98106",Same as above,(206)223-9697,(206) 223-0061,,0,0,0,,0,0,0
2552100,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30549064&id2=33140562&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:28.614Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:54.292Z,WORLD WIDE MOVING SERVICES LLC,883262,"5201 BLUE LAGOON DRIVE
MIAMI, FL 33126",Same as above,(412)294-7378,,,0,0,0,false,0,0,0
2501363,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30565600&id2=33125509&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:25:55.520Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:22.560Z,ABC MOVERS DALLAS INC,866966,"5426 MEADOWCREEK DR STE 2090
DALLAS, TX 75248",Same as above,(323)557-8028,,,1,0,0,false,0,0,0
2493617,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30568519&id2=33116871&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:09.226Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:35.061Z,RS FREIGHT SERVICE LLC,863793,"11246 1ST AVE S
SEATTLE, WA 98168",Same as above,(206)369-3436,(206) 402-5446,,0,4,1,false,0,0,0
2587278,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30574793&id2=33039608&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:46.517Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:11.838Z,LS ELITE LLC,906943,"2655 FREEWOOD DR
DALLAS, TX 75220","2713 BEDFORDSHIRE
BEDFORD, TX 76021",(214)920-9998,,,15,0,0,true,0,0,0
2591206,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30576139&id2=33085328&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:38.636Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:04.281Z,JEH TRANSPO LOGISTICS LLC,905341,"7215 NW 41 ST SUITE A
MIAMI, FL 33166",Same as above,(123)456-7894,,,0,0,0,false,0,0,0
2578873,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30579670&id2=33032143&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:16.703Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:42.902Z,CRUZ LOGISTICS,902560,"7310 LONG CANYON TRL
DALLAS, TX 75249",Same as above,(214)205-2360,,,1,0,0,false,0,0,0
2627005,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30587130&id2=32984011&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:25:57.831Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:24.826Z,ALEX'S BROKER FIRM,910988,"11860 SW 182ND TERR
MIAMI, FL 33177",Same as above,(786)379-4275,,,0,0,0,false,0,0,0
2629910,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30587584&id2=32997216&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:25:56.686Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:23.722Z,ADVENTURE TRANS GROUP LLC,910518,"2201 MAIN ST. SUITE 770
DALLAS, TX 75201",Same as above,(214)506-2510,,,0,0,0,false,0,0,0
1934023,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30589235&id2=29547697&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:11.042Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:37.486Z,CAN'T STOP MOVING LLC,892741,"4044 23RD AVE W
SEATTLE, WA 98199","19114 49TH PL W
LYNNWOOD, WA 98036",(425)577-1524,,,4,0,0,true,0,0,0
2564806,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30592991&id2=33062064&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:06.416Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:33.018Z,BEST MOVERS VAN LINES,889257,"201 S. BISCAYNE BLVD #2800
MIAMI, FL 33131",Same as above,(305)913-0515,,,0,0,0,false,0,0,0
2543958,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30596294&id2=33132320&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:37.904Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:03.561Z,JACOB AND SONS MOVING & STORAGE,885424,"600 NE 185TH ST
MIAMI, FL 33179","19501 NE 22ND AVENUE
MIAMI, FL 33180",(954)445-0044,,,1,0,0,true,9,10,0
2579788,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30598397&id2=33030970&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:11.637Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:37.802Z,"CAREFUL TRANSPORT SERVICES, INC",899723,"1920 NE 188TH ST
MIAMI, FL 33179",Same as above,(305)439-9659,(888) 511-0380,,0,0,0,,0,0,0
2594746,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30600000&id2=33081804&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:25.690Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:51.609Z,FEDERAL RELOCATION SERVICES LLC,898358,"9507 SW 160TH ST
MIAMI, FL 33157",Same as above,,,,0,0,0,false,0,0,0
2568688,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30601002&id2=33058694&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:06.353Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:32.261Z,RED CARPET MOVERS,897372,"10540 SILVEROCK
DALLAS, TX 75218",Same as above,(214)697-0720,(972) 528-5277,,1,0,0,false,0,0,0
1934953,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30601389&id2=29546527&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:23.638Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:49.205Z,TWO WAY RELOCATION INC,896731,"16051 NE 2ND AVE
MIAMI, FL 33162-4263",Same as above,(954)394-1848,,,0,1,1,false,0,0,0
2549101,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30603724&id2=33143579&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:06.768Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:33.365Z,BIG BROTHER EXPRESS,894906,"5204 NW 186 TERR
MIAMI, FL 33055",Same as above,(305)767-8513,,,2,0,0,false,0,0,0
2114900,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30608425&id2=33495842&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:04.731Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:31.348Z,BADER AND OLSON,807519,"601 S ANDOVER ST
SEATTLE, WA 98108",Same as above,(206)447-1770,,,7,0,0,true,0,0,0
2372043,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30618919&id2=33255357&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:13.884Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:40.179Z,COACH USA MOVING AND STORAGE,813905,"1031 IVES DAIRY ROAD SUITE 131
MIAMI, FL 33179","19975 NE 10TH PLACE WAY
MIAMI, FL 33179-2504",(866)999-9755,,,4,3,3,true,8,6,0
2401554,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30619007&id2=33291108&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:33.198Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:59.134Z,HEALY GLOBAL RELOCATION,813833,"3001 KNOX ST, #210
DALLAS, TX 75205",Same as above,(214)432-3486,,,0,0,0,false,0,0,0
2331563,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30622126&id2=33344989&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:24.497Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:50.449Z,EXPEDIA TRANSPORTS INC,794584,"851 NW 193RD TERRACE
MIAMI, FL 33179",Same as above,(850)438-1414,,,0,0,0,false,0,0,0
2312550,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30627244&id2=33298192&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:25.700Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:51.232Z,VESTA HOME DELIVERY LLC,789466,"420 S CESAR CHAVEZ BLVD SUITE 310
DALLAS, TX 75201","847 LAKEVIEW DR
COPPELL, TX 75019",(214)837-9611,,,1,0,0,false,0,0,0
2338632,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30634319&id2=33354046&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:00.300Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:26.379Z,PANDA VAN LINES LLC,798521,"3250 CAMBRICK STREET
DALLAS, TX 75204",Same as above,(855)618-4504,,,1,0,0,true,0,0,0
